loan_id,income,age,employment_years,credit_score,loan_purpose,loan_term,loan_amount,loan_status
LN02342,58419.4588877878,21,7,730.9562502155251,home,36 months,13382.741601378873,90+dpd
LN02343,59840.37695985599,29,19,630.5752146025712,home,36 months,21246.342019944168,current
LN02344,39479.303146648395,40,11,746.1150976029056,education,60 months,14135.572818497003,current
LN02345,6933.14160257511,39,34,696.8496350298083,home,36 months,24270.924607622364,90+dpd
LN02346,71943.05423507391,56,16,687.3589610536817,business,60 months,14098.915938672599,current
LN02347,40423.25087983192,60,27,592.8265991937741,home,36 months,26467.405786976877,current
LN02348,32744.48471913759,24,9,549.664806519535,car,60 months,13883.154194927152,current
LN02349,63869.57823827987,29,21,688.8277238823578,home,36 months,26057.36281894201,current
LN02350,42159.74720161741,61,37,743.2055765182353,home,36 months,11514.087336810591,90+dpd
LN02351,71198.72768093244,42,32,659.4279904191691,education,36 months,28853.625426112812,current
LN02352,62340.11899153395,38,21,600.7343392722883,education,60 months,5000.0,in grace period
LN02353,63671.386464009556,32,36,719.9460077689691,car,36 months,19941.536949501515,in grace period
LN02354,22680.885775989314,62,12,633.4267098515039,education,36 months,14328.490098683811,default
LN02355,74238.87970772802,63,26,708.8821781542698,car,60 months,19538.1867905742,current
LN02356,55225.01062467712,59,14,616.9854529994246,business,60 months,8140.112134082916,90+dpd
LN02357,42614.457215075934,29,21,615.2548217571072,car,60 months,18054.03063599428,current
LN02358,52867.76934684502,26,29,614.2980222323658,home,36 months,8906.463468289534,90+dpd
LN02359,14475.295342033598,39,39,647.9470832819219,car,36 months,17618.295933844936,90+dpd
LN02360,58173.056229613416,27,36,632.9453079420754,business,36 months,16688.480622262407,current
LN02361,29412.56983635857,36,33,669.4122245869794,home,60 months,23299.228067842723,current
LN02362,22946.59428312931,25,33,577.9805301598312,car,60 months,20658.093134165454,current
LN02363,19552.816275642177,36,34,652.9078754227126,education,36 months,38783.02393604953,in grace period
LN02364,72253.7674997985,21,18,720.0483987645649,education,36 months,14900.652445849995,current
LN02365,37414.73212614423,57,7,659.1526879414009,education,60 months,18673.71357228961,current
LN02366,80674.55419832998,59,38,743.3975448141352,car,60 months,51843.0656860945,current
LN02367,39283.97073895404,39,32,604.1119656325507,car,60 months,17764.48070203323,current
LN02368,15852.840848141066,57,27,662.8677394950652,business,36 months,29532.213689172764,current
LN02369,,37,36,642.5336324425352,home,60 months,25765.498614526634,current
LN02370,74716.23240013878,46,24,616.5648124697926,home,60 months,43347.79520291228,current
LN02371,46882.03644126665,42,35,511.9197442886307,home,60 months,5693.542823623657,in grace period
LN02372,39034.25407018798,28,16,519.0429944196964,home,60 months,5000.0,current
LN02373,53200.36451705576,53,23,497.14500865609364,car,36 months,8821.203786074157,current
LN02374,60035.6547233509,22,20,688.394653495779,car,60 months,21727.79109020505,current
LN02375,72347.97631804922,50,1,648.1440941387615,business,36 months,9965.976866660027,in grace period
LN02376,78969.98459785852,40,30,683.6047976740351,home,36 months,5000.0,current
LN02377,42804.627084218286,38,32,628.7064655845169,car,60 months,10756.423649156959,current
LN02378,23479.046278359234,63,29,662.7259007232146,car,60 months,23685.833404780922,in grace period
LN02379,41730.69677753448,30,11,683.0245141515205,car,36 months,10964.04460980351,current
LN02380,55205.610131657726,44,11,656.7386178358017,car,60 months,31424.121350646736,current
LN02381,30724.821475787783,24,23,636.4942020800122,home,36 months,8746.152612614893,current
LN02382,30856.981702099143,57,23,639.4224592312225,home,60 months,20141.439460251007,in grace period
LN02383,56875.75763099771,24,10,752.8305136020086,car,36 months,16090.749025958587,current
LN02384,49026.95296859098,33,12,507.2350038933098,education,36 months,21884.801584925004,in grace period
LN02385,50655.93990823173,45,26,602.2494266044732,business,36 months,22888.54148934636,current
LN02386,34830.09330599861,33,7,693.9283331952804,home,60 months,35851.96345390315,current
LN02387,45391.98571588466,38,9,721.4751099377813,home,36 months,26898.4596381918,in grace period
LN02388,31515.337114633912,44,7,659.9492923035551,education,36 months,15792.337005872796,current
LN02389,67803.96822249574,22,19,653.445026969818,home,60 months,26128.627402483417,current
LN02390,70704.98669447505,53,7,799.5441155742107,education,60 months,27502.483033859033,current
LN02391,13076.242755238127,39,8,624.0530145925422,education,36 months,40449.65878741407,current
LN02392,31409.782796151798,29,6,632.0947514511324,car,36 months,18428.66753778119,current
LN02393,20069.414898198418,48,13,711.8243361538453,home,60 months,19170.849470032885,default
LN02394,36999.52131186204,55,27,668.8180500851596,business,36 months,33122.99296282208,in grace period
LN02395,48331.24060419278,59,1,712.649305500076,education,60 months,5000.0,current
LN02396,21007.095606029397,30,7,693.5251082866396,business,60 months,17953.620183272473,in grace period
LN02397,31562.803737493738,21,12,604.0197395128267,car,60 months,26943.331736840566,in grace period
LN02398,29920.85255837003,62,20,752.1920287664849,home,36 months,30472.128249557572,current
LN02399,54145.34658797888,41,27,480.32688816579434,car,60 months,5000.0,in grace period
LN02400,51386.88674072501,29,34,511.3408525368567,car,36 months,6617.32428561407,default
LN02401,35565.24893325493,35,22,586.4801747168335,business,36 months,5000.0,current
LN02402,53536.41744278796,55,14,622.4311278461948,business,60 months,28729.390105255232,in grace period
LN02403,39066.39830825469,25,1,662.9800760513784,education,60 months,22044.56688051098,current
LN02404,44566.89779347894,61,11,594.8357295104648,home,60 months,34190.13822157574,default
LN02405,83469.04180597074,42,35,681.1647038505129,car,60 months,20291.67439644189,current
LN02406,76809.22103580696,61,2,660.9791832987014,education,36 months,42409.84052644181,current
LN02407,24008.375261448047,43,4,762.8508790798699,education,36 months,10569.696544069553,current
LN02408,66594.64835758349,27,2,608.7763015527157,car,60 months,16328.608638883223,default
LN02409,66227.93108983184,43,18,546.9447614731563,car,36 months,24128.304456964623,90+dpd
LN02410,27034.734224947635,64,1,703.8946998453948,education,60 months,12872.46210292116,current
LN02411,66375.55287509722,45,36,614.928542554933,None,36 months,24171.660298228384,in grace period
LN02412,80758.63836825106,47,16,672.8721573513737,car,36 months,18893.473170474517,in grace period
LN02413,27549.103875111723,61,13,580.8467717089055,business,36 months,18310.777284383174,current
LN02414,31649.943579714727,26,27,681.7822197859381,home,60 months,18747.17082089186,90+dpd
LN02415,70353.22933687005,54,26,572.6839597906788,education,36 months,27054.000299739953,current
LN02416,55429.90621651296,29,9,458.0164262764345,car,36 months,,current
LN02417,61029.525504790465,53,2,750.259615040561,education,36 months,8800.531381735767,in grace period
LN02418,56811.78432800993,26,35,672.6646904282708,home,36 months,20671.689962343768,current
LN02419,57813.918418562884,57,37,731.4289769622098,education,60 months,13660.841534433926,current
LN02420,23470.55743377834,51,24,710.3553448789218,education,36 months,10007.882354071797,current
LN02421,70946.35413242897,54,21,605.3236685096059,education,60 months,5000.0,default
LN02422,73391.79984855547,61,38,676.1682990439665,business,60 months,29311.322270877045,default
LN02423,45412.18511863945,49,29,679.3193279979681,home,36 months,26624.988822977106,current
LN02424,49130.461003722754,34,20,640.0799652926095,home,36 months,34074.129179649244,current
LN02425,19377.849948885556,56,29,596.05721407802,education,60 months,20027.75049832023,current
LN02426,60285.095120356695,56,27,643.8594613826918,education,60 months,30785.517463196913,current
LN02427,61441.14883428288,35,30,735.8190991682995,home,60 months,,current
LN02428,48756.17966001378,28,25,629.155275346525,car,36 months,5000.0,current
LN02429,,46,21,713.0330792722932,business,36 months,12483.44109889607,current
LN02430,43318.45538040119,56,20,666.1309009807876,home,60 months,17940.563382897348,current
LN02431,61292.118517872004,41,0,592.3292574986042,education,60 months,23604.556774308046,current
LN02432,29606.713226157688,48,36,649.2745268347863,car,60 months,32808.536031029194,default
LN02433,49528.956982515236,24,12,540.3519312198736,car,36 months,23220.803793809817,in grace period
LN02434,46512.91484194328,36,20,673.1431907706896,car,36 months,42573.967580820885,current
LN02435,54506.158440818836,42,8,715.4143108214837,business,60 months,,current
LN02436,42609.46142333283,32,16,719.6383928027573,business,36 months,21007.354501039914,default
LN02437,47370.54808656665,36,20,579.2121875851589,home,60 months,23382.02638871241,current
LN02438,66520.94342883013,60,30,627.52010777369,home,36 months,23789.52485119086,current
LN02439,41264.71525523565,58,38,659.679229092392,home,60 months,23645.885044666895,current
LN02440,17868.457985226414,62,21,583.0836705203851,home,36 months,7677.480049250969,current
LN02441,84991.67808410841,57,11,548.5002386310276,education,36 months,28521.92748496017,default
LN02442,77629.08157380973,49,5,638.2402777534984,business,36 months,45056.85317702482,in grace period
LN02443,24154.746097887626,38,15,642.2988101173713,car,36 months,11170.160184923892,current
LN02444,63794.15610490389,30,25,737.0510874723775,education,36 months,19587.61484362814,current
LN02445,39940.50458897314,62,4,756.7150485974479,home,36 months,6272.091586207156,current
LN02446,55269.74430662119,59,8,662.5460420495664,home,36 months,27519.21309403639,in grace period
LN02447,55884.482580269876,38,39,694.0690459707552,education,60 months,27509.605607488775,current
LN02448,45311.84399367356,21,13,711.0966727282788,car,60 months,5000.0,current
LN02449,34324.68668827207,59,29,489.3154716877394,business,60 months,6875.478571947411,current
LN02450,36189.17895367481,41,25,563.3740018906474,business,36 months,5000.0,current
LN02451,31676.16169037515,21,28,637.3854652830912,car,36 months,35703.79574583308,current
LN02452,33363.555835391104,35,18,740.8096459534156,business,36 months,11612.834171840148,current
LN02453,48656.434199012896,24,7,691.2696347728083,home,60 months,18657.88798570789,current
LN02454,35684.80021778496,40,22,657.2937218816559,home,60 months,16333.459473024104,current
LN02455,63641.0413142524,30,34,646.2031479587492,home,60 months,29884.480218458742,current
LN02456,79744.92310671855,43,30,708.1504615930039,home,60 months,26602.22438398449,current
LN02457,38398.935172599144,61,34,595.1780424079856,car,60 months,26068.2092470068,current
LN02458,54788.09001070754,54,31,598.7299897861079,business,60 months,11879.438081226637,in grace period
LN02459,59993.702206058675,53,4,610.0180616472599,business,36 months,26812.312759343644,current
LN02460,59440.04541838549,54,15,751.8037005431314,education,60 months,29284.373909475602,current
LN02461,51519.10535832175,59,16,591.2314097452921,car,36 months,26516.970347806935,90+dpd
LN02462,64853.648367194444,30,31,635.4692015616558,business,60 months,7109.378683719606,in grace period
LN02463,59644.97905361315,40,37,691.1457146240421,business,60 months,8702.563342687139,current
LN02464,75740.25466036213,21,31,612.6572643266564,education,36 months,37371.23856849034,current
LN02465,67383.12128778547,33,19,681.7445444931188,home,36 months,39439.45897000507,current
LN02466,67745.81674533484,21,1,682.0820596264518,business,36 months,19300.228296543763,current
LN02467,34734.27791642837,25,19,589.552439645876,home,60 months,19287.287676514854,90+dpd
LN02468,50758.75670895204,36,17,631.1740906279864,education,60 months,21574.148065328856,90+dpd
LN02469,63666.57985622139,35,0,596.1461889038783,business,36 months,25790.040339801486,current
LN02470,45813.723608412765,48,28,741.1372931990378,home,60 months,5574.968956764811,current
LN02471,71459.56095532024,51,28,688.0210805416299,car,36 months,22304.188343636677,current
LN02472,97277.44989238722,43,18,622.4023837186353,home,60 months,9692.485052930175,default
LN02473,34280.279347300355,63,39,641.6524945022971,home,60 months,19797.58525311511,current
LN02474,22379.1079369245,37,5,632.9206486241081,home,60 months,11161.697271711353,90+dpd
LN02475,56076.371912097515,54,38,497.57953219299134,home,36 months,13517.162906969443,current
LN02476,64431.25010252287,33,7,756.7922825491688,car,60 months,21815.874107078253,90+dpd
LN02477,45382.67252310462,34,23,574.6400540060423,education,36 months,13826.963299811832,current
LN02478,79065.21326642069,31,19,823.9101907086623,home,36 months,9011.50438999316,current
LN02479,23227.884005535023,48,13,677.4281866161215,home,36 months,34535.09301955026,90+dpd
LN02480,63858.37246063222,62,4,583.5102400055649,business,36 months,9154.572230085949,current
LN02481,37882.78358482213,52,39,614.4151894714707,business,36 months,5000.0,current
LN02482,84387.55812414593,55,33,747.5007787055341,car,36 months,25687.64796249759,current
LN02483,89850.30706336236,51,15,671.737564742121,car,36 months,17103.2009002964,in grace period
LN02484,34666.86824433304,37,6,715.6734309962744,car,36 months,19706.62394713641,default
LN02485,39008.8572818284,29,15,611.21399008,business,36 months,21581.830027969292,current
LN02486,67191.75773959604,30,6,660.215140781858,home,60 months,32706.548776924057,current
LN02487,42257.38700420971,28,26,707.297838461608,business,36 months,38637.98199901956,in grace period
LN02488,49091.775641355234,41,13,689.8590945065943,education,60 months,22534.44649088489,current
LN02489,151523.3052325446,33,13,685.2873339516508,car,36 months,8242.729382975478,current
